"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"0500000US01019","Cherokee County, Alabama","11656","449","34907","2935","93.2","0.9","35200","3523","5.0","0.8","19306","30873","0.8","0.4","44948","49111","0.3","0.2","20682","24112","0.0","0.1","-","**","0.2","0.3","-","**","0.5","0.4","32396","55240","2.2","0.5","9813","22215","91.4","0.8","36117","3842","4.5","1.4","26125","10771","27.2","1.5","47128","5152","41.0","2.0","39342","5391","27.3","1.5","28322","2801","8384","468","45998","3478","35.6","2.9","46875","5294","64.4","2.9","44932","4401","77.7","3.2","53559","4034","17.6","3.0","21695","5436","4.7","1.6","40223","15094","3272","381","17606","2968","49.5","5.2","15273","2616","47.6","5.0","14813","1833","1.9","1.7","22383","74913","50.5","5.2","21190","5745","45.5","5.3","20044","7288","5.0","2.1","28816","4720","30.1","(X)","(X)","(X)","29.4","(X)","(X)","(X)","29.2","(X)","(X)","(X)",
"0500000US01021","Chilton County, Alabama","16232","377","41250","2234","88.2","1.0","42834","2952","8.7","0.7","24344","13516","0.6","0.2","62586","72389","0.2","0.2","23359","22836","0.0","0.2","-","**","1.7","0.6","27212","8348","0.7","0.3","31042","52459","4.2","0.8","40300","26291","85.8","1.1","42686","2982","3.1","0.7","28750","10050","34.5","1.4","44081","5486","38.5","1.6","52834","7015","24.0","1.2","28962","2689","12109","476","52092","4569","43.4","2.5","44126","5265","56.6","2.5","57640","6055","75.7","2.6","61485","3382","18.1","2.2","21940","6737","6.2","1.6","38000","12005","4123","429","22176","2294","48.0","4.1","16841","3183","43.1","4.3","16270","2882","4.8","2.7","30962","16123","52.0","4.1","26100","2304","46.1","4.2","24605","2639","6.0","2.5","52056","13404","31.9","(X)","(X)","(X)","32.5","(X)","(X)","(X)","28.0","(X)","(X)","(X)",
"0500000US01023","Choctaw County, Alabama","5518","210","33941","3881","58.2","1.9","43468","4166","40.6","2.1","22288","3678","0.0","0.5","-","**","0.1","0.2","-","**","0.0","0.5","-","**","0.0","0.5","-","**","1.0","0.7","27727","16938","0.5","0.5","8889","341","58.2","1.9","43427","4183","1.4","0.8","37917","36339","25.1","2.1","46367","13450","39.2","2.2","41176","10313","34.3","2.1","24787","4824","3552","200","45876","1969","34.1","3.3","47398","17719","65.9","3.3","44316","4093","68.1","4.9","54873","5646","24.9","4.2","22054","7194","7.0","2.5","58571","31286","1966","224","16043","2337","56.3","5.7","15675","1988","52.4","5.6","14728","3141","3.9","2.6","26719","25283","43.7","5.7","18401","9881","39.7","5.3","14297","10757","4.0","2.1","55278","72256","28.2","(X)","(X)","(X)","27.3","(X)","(X)","(X)","29.7","(X)","(X)","(X)",
"0500000US01025","Clarke County, Alabama","9631","320","29357","4640","57.4","2.1","41699","4663","41.5","2.2","17596","2189","0.1","0.1","31964","47053","0.1","0.2","-","**","0.1","0.3","-","**","0.4","0.5","-","**","0.3","0.4","16513","22740","0.8","0.7","7273","11252","57.1","2.1","41913","4911","2.5","1.0","16534","4855","29.1","2.5","38487","7943","40.1","2.2","31951","9722","28.3","1.4","24167","1866","6219","352","45518","6190","40.1","3.0","40417","10847","59.9","3.0","47650","5173","66.8","3.6","58668","6329","26.5","3.1","19703","7101","6.7","2.3","26806","14161","3412","299","15694","1617","56.8","4.6","15055","1941","52.9","5.1","14038","2622","3.9","1.7","26042","18522","43.2","4.6","17797","4009","40.7","4.9","16398","4224","2.5","2.2","51875","21309","35.6","(X)","(X)","(X)","34.3","(X)","(X)","(X)","33.9","(X)","(X)","(X)",
"0500000US01027","Clay County, Alabama","5649","227","34002","4152","82.3","2.2","37383","4825","15.9","1.8","26335","10299","0.2","0.3","-","**","0.0","0.5","-","**","0.0","0.5","-","**","0.8","0.9","-","**","0.8","1.0","24242","10543","2.8","0.4","19725","6585","80.5","2.0","38868","4723","3.5","2.0","19525","6427","30.3","2.4","32295","8858","38.8","2.5","43567","6482","27.4","1.9","24863","4487","3920","227","43598","3798","41.9","3.4","33909","9196","58.1","3.4","49022","6522","73.5","4.3","53558","3741","19.7","3.7","20673","7686","6.7","2.4","27000","38122","1729","217","16928","1908","54.6","6.1","15783","2711","50.1","6.0","14672","2349","4.5","3.5","36250","48971","45.4","6.1","18403","4560","41.9","6.3","17431","3435","3.5","2.8","55950","9496","27.5","(X)","(X)","(X)","27.1","(X)","(X)","(X)","27.6","(X)","(X)","(X)",
"0500000US01029","Cleburne County, Alabama","5601","165","38019","3070","95.4","1.2","39093","3170","3.3","1.0","26667","8449","0.6","0.7","14861","32206","0.2","0.3","-","**","0.0","0.5","-","**","0.0","0.5","-","**","0.5","0.4","38000","59146","0.8","0.6","38125","36246","94.7","1.3","39076","3310","2.6","1.1","30556","14961","27.4","2.3","47011","10387","40.4","2.4","46467","6252","29.6","1.8","26538","3008","4036","219","46069","3943","40.2","3.5","47439","8541","59.8","3.5","43601","4690","78.2","4.1","53166","6130","16.0","3.5","22738","11467","5.8","2.7","43542","17696","1565","187","16169","3017","49.6","5.5","13067","1950","48.4","5.6","12776","1727","1.3","1.3","28500","16428","50.4","5.5","21235","2485","43.1","6.7","19281","4486","7.2","4.9","86125","122608","29.5","(X)","(X)","(X)","33.2","(X)","(X)","(X)","19.1","(X)","(X)","(X)",
"0500000US01031","Coffee County, Alabama","18820","386","43768","2010","79.9","1.3","48944","2559","15.7","1.2","21920","3194","0.8","0.3","46806","9926","1.2","0.4","37125","24703","0.0","0.2","-","**","0.7","0.4","31500","24240","1.6","0.4","51711","8653","5.2","0.7","30417","2281","75.8","1.2","51200","2375","3.2","0.8","21696","18743","33.7","1.5","44952","4144","38.8","1.2","55647","4461","24.3","1.0","33380","2631","12998","430","58898","3330","42.2","1.8","49728","7007","57.8","1.8","63083","3635","72.2","2.3","71652","2040","20.6","1.8","22304","2915","7.2","1.5","50213","16549","5822","320","25028","2411","49.3","3.4","19266","1823","45.7","3.1","18128","1833","3.7","1.4","60583","30509","50.7","3.4","30773","3422","43.1","3.6","28250","4410","7.5","2.6","42292","8251","33.0","(X)","(X)","(X)","33.7","(X)","(X)","(X)","30.8","(X)","(X)","(X)",
"0500000US01033","Colbert County, Alabama","22260","430","39077","2180","81.6","0.9","41584","2217","16.5","0.8","28008","4922","0.4","0.3","192801","222181","0.3","0.2","41071","61457","0.0","0.1","-","**","0.4","0.4","-","**","0.8","0.4","37589","13531","1.2","0.4","29254","15430","80.9","0.9","41684","2200","3.5","0.8","25256","4512","28.7","1.2","46122","5324","38.6","1.3","46733","4699","29.2","0.9","30079","2722","15112","453","50924","2891","38.9","1.9","43540","6742","61.1","1.9","53944","2719","73.5","2.4","60837","2879","20.0","1.8","25668","2661","6.5","1.4","38247","7034","7148","424","21250","1778","56.1","3.4","19083","1707","52.2","3.2","18172","1758","4.0","1.4","31250","3938","43.9","3.4","27453","6460","38.6","3.3","24854","5699","5.3","1.7","41667","38409","34.5","(X)","(X)","(X)","35.8","(X)","(X)","(X)","31.2","(X)","(X)","(X)",
"0500000US01035","Conecuh County, Alabama","4994","252","24658","3462","53.2","2.9","34023","6994","44.6","3.0","17357","3346","0.0","0.6","-","**","0.1","0.2","-","**","0.0","0.6","-","**","0.0","0.6","-","**","2.1","1.3","32292","32926","0.3","0.3","-","**","52.9","2.9","34355","6893","3.1","1.9","6136","16835","21.8","3.1","29583","10031","44.3","3.0","27059","10551","30.7","2.5","23322","4355","3438","246","31966","4487","33.1","4.1","35677","13613","66.9","4.1","29644","5921","67.7","5.2","43703","3811","24.5","4.5","12323","2809","7.8","2.6","18523","28699","1556","225","15170","2198","52.2","7.2","15484","1520","47.8","7.1","14759","1803","4.5","4.5","-","**","47.8","7.2","13977","5609","46.7","7.4","13750","5896","1.0","1.2","15833","49634","20.6","(X)","(X)","(X)","18.4","(X)","(X)","(X)","25.3","(X)","(X)","(X)",
"0500000US01037","Coosa County, Alabama","4506","199","37277","3429","67.8","1.7","43714","3015","31.2","1.7","22331","4618","0.0","0.7","-","**","0.0","0.7","-","**","0.0","0.7","-","**","0.0","0.1","-","**","0.9","0.8","19688","52229","1.3","0.5","62661","53088","66.6","1.9","43426","2985","1.2","1.2","21480","15112","24.7","2.4","40329","8436","45.1","2.4","43048","4575","29.1","1.6","24253","2447","2891","194","46777","5207","28.5","4.9","39929","8953","71.5","4.9","48872","4722","74.3","4.4","53168","4498","18.1","3.4","18056","3604","7.6","2.8","63049","17805","1615","226","20369","3391","53.3","6.0","17870","6774","46.3","6.3","14009","5263","6.9","3.1","47568","55305","46.7","6.0","25947","16015","34.6","6.0","19116","3706","12.2","5.9","48854","27295","33.4","(X)","(X)","(X)","34.9","(X)","(X)","(X)","30.6","(X)","(X)","(X)",
"0500000US01039","Covington County, Alabama","15041","330","35869","1889","86.1","0.9","38936","2535","11.5","0.8","24406","3333","0.7","0.3","24375","8531","0.3","0.3","33750","24737","0.1","0.1","-","**","0.4","0.3","53092","13987","0.9","0.3","18594","30301","1.0","0.3","49688","12350","85.5","0.9","39009","2540","3.3","0.9","23614","5896","26.9","1.3","42372","6213","38.5","1.4","44017","2914","31.3","1.3","27062","2339","10292","379","43822","1761","38.5","2.1","42526","5247","61.5","2.1","44596","2904","72.5","1.8","53281","3178","22.9","1.8","23605","2398","4.6","1.0","22663","5281","4749","355","21423","1442","54.3","3.3","17132","1462","51.6","3.6","16397","1399","2.8","1.2","51875","7758","45.7","3.3","28889","2593","37.9","3.7","27534","2992","7.7","2.5","45694","34641","40.2","(X)","(X)","(X)","41.4","(X)","(X)","(X)","35.7","(X)","(X)","(X)",
"0500000US01041","Crenshaw County, Alabama","5601","139","36275","2487","71.4","1.5","43298","3621","25.9","1.4","25085","7947","0.8","0.5","46250","57952","1.1","0.2","65329","33485","0.0","0.5","-","**","0.0","0.1","-","**","0.8","0.5","91350","16415","0.4","0.4","74531","76997","71.0","1.5","43151","3727","1.6","0.8","34688","16270","30.8","1.7","40375","11686","40.0","1.6","43881","3008","27.6","1.5","25517","3406","3700","192","48903","2591","40.1","3.5","49588","5953","59.9","3.5","47824","4414","72.9","3.9","57188","4488","21.9","2.8","25865","5955","5.2","2.1","57375","35501","1901","165","17186","2375","51.4","5.0","14706","1443","48.7","4.9","14338","1334","2.7","1.7","23750","21386","48.6","5.0","25228","3867","42.3","5.0","21766","5707","6.2","3.4","41563","52627","37.8","(X)","(X)","(X)","40.8","(X)","(X)","(X)","31.6","(X)","(X)","(X)",
"0500000US01043","Cullman County, Alabama","31342","544","38847","1443","96.8","0.4","39310","1552","0.9","0.2","29167","10867","0.5","0.2","24688","23235","0.3","0.1","28333","37799","0.1","0.1","-","**","0.4","0.3","43092","13882","1.0","0.3","18478","17849","3.0","0.5","27848","7388","94.3","0.6","39817","1513","4.1","0.8","28750","10816","29.8","1.2","42435","1873","38.5","1.0","47284","2248","27.6","0.9","28146","2571","22418","547","47103","1976","39.6","1.6","43605","1741","60.4","1.6","49218","2404","76.7","2.0","56546","2798","17.7","1.7","26554","3010","5.6","1.0","41194","7632","8924","539","19211","1917","52.5","2.9","16038","1201","48.5","3.0","15637","1181","4.0","1.3","28152","6981","47.5","2.9","23504","2427","40.6","3.0","21691","2603","6.9","1.8","36250","14101","26.9","(X)","(X)","(X)","27.1","(X)","(X)","(X)","25.7","(X)","(X)","(X)",
"0500000US01045","Dale County, Alabama","19345","383","44889","1682","76.8","1.1","49418","2385","18.7","1.0","26842","2698","0.6","0.3","42557","33115","1.1","0.3","72206","25632","0.0","0.1","-","**","0.8","0.4","37917","41507","1.9","0.5","28052","6496","4.1","0.8","36296","13132","73.4","1.2","50579","2950","4.4","0.8","23191","4602","34.6","1.2","50341","4582","38.2","1.3","50573","4590","22.8","0.9","34180","1642","12785","425","56132","2521","42.0","2.1","51133","6065","58.0","2.1","59507","2931","72.2","2.2","67446","2437","21.4","1.9","25694","5256","6.4","1.2","36310","6639","6560","376","22959","2497","52.4","2.8","17867","1679","47.6","3.0","16667","1861","4.8","1.2","46813","11457","47.6","2.8","31402","4439","39.4","2.8","28475","4234","8.2","1.8","46336","15081","30.0","(X)","(X)","(X)","29.0","(X)","(X)","(X)","31.2","(X)","(X)","(X)",
"0500000US01047","Dallas County, Alabama","16173","418","26519","1526","33.9","1.3","45890","3726","64.8","1.2","20314","1781","0.1","0.1","-","**","0.3","0.1","68382","22660","0.1","0.2","-","**","0.2","0.3","-","**","0.7","0.4","24737","59977","0.7","0.4","30323","94008","33.4","1.2","46087","3759","3.2","0.9","4489","12005","27.6","1.5","25559","4590","42.3","1.5","31727","4030","26.9","1.2","23812","2712","9770","520","38063","2627","41.6","3.1","26042","4526","58.4","3.1","44711","3242","52.9","3.0","56854","5412","39.1","3.0","18386","2413","8.0","2.0","41101","11115","6403","480","15874","1371","59.4","3.6","14696","1533","57.1","3.6","14362","1532","2.3","0.9","26833","17875","40.6","3.6","17956","4009","36.2","3.3","16299","2519","4.4","1.6","32315","9965","36.6","(X)","(X)","(X)","37.8","(X)","(X)","(X)","34.1","(X)","(X)","(X)",
"0500000US01049","DeKalb County, Alabama","24923","599","37851","1700","93.2","0.8","38174","1788","1.7","0.4","17092","11014","1.3","0.5","30652","25470","0.6","0.2","36793","23333","0.0","0.1","-","**","0.9","0.6","68060","58960","2.3","0.5","34519","9818","7.5","0.8","32386","10507","87.2","0.8","38743","1628","2.4","0.6","30417","8369","31.2","1.5","44121","3063","41.6","1.4","42495","3737","24.8","1.1","26244","1218","18179","603","45213","1949","40.9","2.1","44714","3934","59.1","2.1","45424","2024","79.7","2.2","49867","2074","14.3","1.8","22202","3073","6.0","1.2","37344","14869","6744","445","17539","1865","58.2","2.8","15739","1116","53.3","3.1","15164","1092","4.9","1.5","32200","13562","41.8","2.8","23550","3885","38.4","3.2","22174","4472","3.4","1.3","45125","34592","25.3","(X)","(X)","(X)","24.3","(X)","(X)","(X)","26.4","(X)","(X)","(X)",
"0500000US01051","Elmore County, Alabama","28324","629","54766","2355","80.5","1.0","59435","2301","17.0","0.9","32093","2198","0.2","0.1","31042","6445","0.8","0.3","62500","35810","0.0","0.1","-","**","0.7","0.4","56563","36168","0.8","0.3","31711","22237","1.6","0.7","47121","21022","79.6","1.0","59569","2251","3.2","0.7","32500","6396","34.9","1.2","55565","4722","41.0","1.2","62995","2883","20.9","0.9","37304","4428","20863","581","65479","2720","44.2","1.9","62064","4046","55.8","1.9","67687","4166","76.6","2.4","77455","3952","18.8","2.2","29364","4051","4.6","0.8","45018","8253","7461","557","31416","1845","56.2","3.9","27975","2736","52.8","3.9","25996","3447","3.4","1.4","42431","32995","43.8","3.9","36424","5538","37.3","3.8","36010","7448","6.5","2.1","37286","7230","25.5","(X)","(X)","(X)","26.0","(X)","(X)","(X)","22.3","(X)","(X)","(X)",
"0500000US01053","Escambia County, Alabama","13681","396","30687","1387","63.9","1.9","36708","3516","31.0","1.8","21407","1510","4.0","0.7","34301","3147","0.1","0.2","-","**","0.1","0.2","-","**","0.0","0.2","-","**","0.8","0.5","29330","33904","1.5","0.7","28393","19020","62.9","2.0","36889","3472","2.8","0.7","18417","7535","29.1","1.9","32072","5786","40.7","1.6","35878","4906","27.4","1.5","23842","1462","9321","412","36550","3311","40.1","2.9","30676","1985","59.9","2.9","40754","3349","64.4","3.1","51198","5854","25.1","2.7","19892","3615","10.5","2.5","30665","2059","4360","381","16691","2103","53.8","4.3","15223","2026","50.8","4.2","14604","1630","3.0","1.5","24018","13969","46.2","4.3","19603","5390","43.7","4.2","19000","6477","2.5","1.1","22143","18877","22.1","(X)","(X)","(X)","22.5","(X)","(X)","(X)","20.4","(X)","(X)","(X)",
"0500000US01055","Etowah County, Alabama","40217","529","38013","1337","83.1","0.6","40517","1475","14.7","0.6","23195","2213","0.6","0.2","23750","9681","0.4","0.1","108810","42311","0.0","0.1","-","**","0.2","0.2","24265","91710","0.9","0.3","50811","7555","2.0","0.4","40806","9327","81.5","0.6","40468","1542","2.8","0.4","19923","9502","28.9","1.0","46256","3610","41.4","1.2","44286","2247","26.9","0.8","28253","1369","27863","577","47259","1806","38.3","1.6","44643","3588","61.7","1.6","48660","1884","71.1","1.5","55852","2236","21.2","1.2","22507","1637","7.7","1.2","38801","6515","12354","588","21071","915","57.1","2.4","18987","1739","53.2","2.4","18499","1875","3.8","1.1","38182","21643","42.9","2.4","23101","3160","37.8","2.4","22080","1640","5.2","1.4","36551","12069","29.7","(X)","(X)","(X)","30.4","(X)","(X)","(X)","27.2","(X)","(X)","(X)",
"0500000US01057","Fayette County, Alabama","6956","272","33838","2284","87.4","1.8","36068","3125","11.3","1.8","16283","7023","0.3","0.4","-","**","0.2","0.3","-","**","0.0","0.4","-","**","0.0","0.4","-","**","0.8","0.4","18125","5718","1.5","0.8","13750","15638","86.1","1.7","36672","3070","4.1","1.4","19000","11436","25.1","2.3","37635","5093","40.4","2.3","45571","6774","30.4","1.6","25634","1892","4814","318","44034","3223","33.5","3.6","42250","5414","66.5","3.6","45175","3997","73.3","4.3","49019","2392","19.2","3.6","23148","2609","7.5","2.6","34375","24940","2142","251","14745","1181","49.9","6.8","14867","1397","47.1","6.9","14445","1478","2.8","2.2","20000","18001","50.1","6.8","14599","2670","48.1","6.8","14338","2552","2.0","1.5","41471","18722","34.9","(X)","(X)","(X)","37.1","(X)","(X)","(X)","29.9","(X)","(X)","(X)",
"0500000US01059","Franklin County, Alabama","12437","309","36415","2278","90.6","1.6","38355","2218","4.9","1.0","22100","10268","0.8","0.3","27796","27508","0.0","0.2","-","**","0.0","0.2","-","**","3.2","1.3","32762","16063","0.4","0.4","25000","24435","9.2","0.9","39429","4010","84.9","1.2","37134","2817","4.1","1.0","28059","10463","31.6","2.3","45020","7523","38.5","2.0","38263","7697","25.8","1.1","27932","4926","8797","433","46536","2680","41.7","3.1","44155","7868","58.3","3.1","47779","3203","73.7","3.1","55289","2820","17.0","2.7","18333","6610","9.3","2.6","40485","13450","3640","423","18219","2080","55.9","4.2","15201","2225","53.2","4.5","14884","2256","2.7","1.8","23185","12741","44.1","4.2","22396","3857","38.4","3.7","21297","3016","5.7","2.8","36900","5958","27.4","(X)","(X)","(X)","30.1","(X)","(X)","(X)","20.7","(X)","(X)","(X)",
"0500000US01061","Geneva County, Alabama","10945","254","35625","2679","87.2","1.0","38450","2745","10.9","0.8","24254","2403","0.1","0.1","49375","37749","0.3","0.4","-","**","0.0","0.3","-","**","0.4","0.4","19135","4352","1.1","0.3","19875","17490","2.3","0.4","37800","11480","85.4","0.9","38289","3100","3.3","0.9","14088","1803","29.0","1.6","47423","6854","39.6","1.5","39599","3471","28.1","1.3","28298","1380","7684","300","43481","2706","39.0","3.0","43025","4445","61.0","3.0","43758","3707","71.1","3.6","53493","5095","21.7","3.5","21680","7546","7.2","1.9","41042","14392","3261","283","19573","2137","51.4","4.5","17469","1453","47.6","4.9","16916","1288","3.9","2.0","25476","7287","48.6","4.5","24407","5101","42.1","4.4","22005","6392","6.5","2.3","50781","41789","33.6","(X)","(X)","(X)","33.4","(X)","(X)","(X)","31.4","(X)","(X)","(X)",
"0500000US01063","Greene County, Alabama","3264","214","24226","4292","20.1","2.4","50354","4456","78.7","2.5","19784","2564","0.7","1.1","-","**","0.5","0.7","-","**","0.0","0.9","-","**","0.0","0.9","-","**","0.0","0.9","-","**","0.0","0.9","-","**","20.1","2.4","50354","4456","2.2","1.7","10607","9378","26.2","3.0","23750","10756","40.1","3.7","28317","8774","31.4","2.7","24351","4321","1991","214","31809","10329","38.5","5.7","19156","2677","61.5","5.7","45267","6199","55.6","6.5","44774","6907","33.7","7.3","18750","1148","10.7","4.6","45567","7445","1273","208","14209","2622","54.0","7.4","21071","11044","51.7","8.2","18750","10837","2.4","2.8","78370","25214","46.0","7.4","12333","1813","43.4","7.4","12244","1647","2.6","2.1","26406","35506","33.9","(X)","(X)","(X)","35.7","(X)","(X)","(X)","31.0","(X)","(X)","(X)",
"0500000US01065","Hale County, Alabama","5969","221","30051","2304","41.8","1.9","45850","3098","57.2","1.9","22081","2473","0.2","0.3","-","**","0.1","0.1","-","**","0.2","0.4","-","**","0.3","0.4","-","**","0.2","0.3","-","**","0.5","0.4","31417","43896","41.8","1.9","45910","3094","2.1","1.2","11500","5874","25.3","2.3","34571","4166","45.6","1.9","31560","4534","27.0","1.8","25140","5386","3923","244","38048","3105","42.2","3.9","32346","4531","57.8","3.9","43839","4749","58.4","3.6","53510","4932","35.1","3.7","18435","2776","6.5","1.9","28958","5956","2046","190","17614","2667","58.6","5.5","16162","2583","53.9","5.1","14961","2515","4.6","3.1","31011","1905","41.4","5.5","21591","8290","37.3","5.2","18924","7116","4.2","2.8","53074","14146","27.8","(X)","(X)","(X)","30.8","(X)","(X)","(X)","21.8","(X)","(X)","(X)",
"0500000US01067","Henry County, Alabama","7001","272","41650","2029","70.6","1.8","50164","5387","26.8","2.0","21799","5302","0.0","0.4","-","**","1.3","1.0","63059","14501","0.0","0.4","-","**","0.9","1.1","21302","810","0.4","0.4","31563","5882","2.5","1.6","25317","6750","69.0","1.9","51678","5057","2.6","1.6","26567","9850","27.3","2.1","61442","11597","40.4","1.9","42071","7853","29.6","1.7","26426","3697","4835","283","54725","4704","36.6","3.2","54328","14602","63.4","3.2","55085","4521","76.7","3.5","64818","4314","18.9","3.1","20556","12187","4.4","1.6","40132","8211","2166","227","16804","2488","52.5","5.9","14209","1540","52.1","6.0","14142","1518","0.4","0.6","-","**","47.5","5.9","20927","4375","41.1","6.2","18627","3612","6.4","3.1","60313","32339","32.7","(X)","(X)","(X)","32.7","(X)","(X)","(X)","32.5","(X)","(X)","(X)",
"0500000US01069","Houston County, Alabama","39250","408","40948","1011","73.1","0.5","48539","1221","23.9","0.4","24122","1157","0.4","0.1","37750","7971","0.6","0.1","48056","16228","0.0","0.1","-","**","0.9","0.2","28313","11979","1.1","0.2","32386","8704","2.2","0.2","30614","4670","71.9","0.5","48909","1276","3.7","0.3","22250","2732","32.8","0.5","44001","1793","39.1","0.5","50523","1590","24.5","0.5","31516","1309","26581","423","52214","1130","41.5","0.8","46786","2227","58.5","0.8","55608","1183","71.4","0.8","66334","1424","23.5","0.7","22489","1645","5.0","0.5","33182","3541","12669","383","23755","1026","56.3","1.7","19745","931","50.6","1.7","18039","753","5.7","1.1","38526","6076","43.7","1.7","29495","1881","37.7","1.5","27205","1903","6.0","0.8","43208","5722","30.5","(X)","(X)","(X)","30.9","(X)","(X)","(X)","28.4","(X)","(X)","(X)",
"0500000US01071","Jackson County, Alabama","20765","379","37634","1612","92.8","0.7","38098","1651","3.4","0.4","27450","8994","1.6","0.4","45882","8454","0.4","0.2","82800","46927","0.1","0.1","-","**","0.4","0.3","60667","66471","1.3","0.4","27813","8190","1.6","0.4","38375","44332","91.6","0.7","38087","1638","3.4","0.7","21333","3574","28.2","1.2","43783","4396","39.7","1.3","46336","4523","28.8","1.0","26632","2987","14635","419","47380","2750","38.2","2.0","47246","5121","61.8","2.0","47440","3128","78.6","2.0","53779","1821","15.4","1.7","21900","3135","6.0","1.4","28413","7768","6130","401","18630","1562","53.7","3.5","16170","1024","50.6","3.4","15858","1094","3.1","1.2","30900","19110","46.3","3.5","26005","4608","39.9","3.0","23895","3519","6.3","1.9","55742","13237","29.7","(X)","(X)","(X)","30.9","(X)","(X)","(X)","24.8","(X)","(X)","(X)",
"0500000US01073","Jefferson County, Alabama","259634","1755","45429","728","55.3","0.3","59051","1032","41.3","0.3","32199","654","0.2","0.1","31176","8581","1.3","0.1","51801","10749","0.0","0.1","-","**","1.2","0.1","33796","7914","0.7","0.1","43806","10091","2.5","0.1","36398","3679","54.1","0.3","59624","1006","4.3","0.2","20034","2362","34.1","0.4","49785","1242","39.5","0.4","55365","1177","22.2","0.3","33272","843","166244","1806","59095","917","42.3","0.7","55068","1761","57.7","0.7","61013","1125","65.8","0.7","78737","1651","28.1","0.6","28762","1210","6.1","0.4","43047","2349","93390","1785","28261","982","55.5","1.0","24423","900","49.7","1.1","22595","789","5.8","0.6","42093","3245","44.5","1.0","32879","1327","37.2","0.9","31053","928","7.3","0.6","47881","6371","29.5","(X)","(X)","(X)","30.6","(X)","(X)","(X)","26.6","(X)","(X)","(X)",
"0500000US01075","Lamar County, Alabama","6084","227","36028","1700","87.1","1.5","37420","2929","12.0","1.3","21693","5992","0.5","0.6","-","**","0.0","0.1","-","**","0.0","0.5","-","**","0.0","0.5","-","**","0.3","0.3","-","**","1.4","0.9","20625","2966","85.7","1.3","37795","3200","4.5","1.4","32386","23403","28.7","2.2","40289","6477","36.1","1.7","49253","2737","30.6","1.7","25888","2432","4435","260","42470","3244","39.8","3.5","40542","5821","60.2","3.5","47614","3015","77.2","4.2","49595","2301","16.4","3.6","19929","2753","6.4","2.8","25938","3439","1649","215","15899","1894","60.9","7.1","13967","2374","56.6","7.4","13348","2225","4.3","3.2","37813","30343","39.1","7.1","21538","6626","37.2","6.9","21058","6832","1.9","2.3","55815","42903","34.1","(X)","(X)","(X)","35.2","(X)","(X)","(X)","30.8","(X)","(X)","(X)",
