"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"0500000US01019","Cherokee County, Alabama","11278","437","36296","1710","93.8","1.0","36679","1911","4.6","1.0","32973","12640","0.6","0.5","(X)","(X)","0.4","0.4","11313","520","0.0","0.1","-","**","0.0","0.3","-","**","0.5","0.4","43750","19415","1.7","0.8","(X)","(X)","92.6","1.2","37111","2162","4.2","1.2","27574","9100","26.7","1.5","43792","6594","40.2","1.9","38957","3705","28.8","1.5","30435","2835","8175","435","45444","3572","34.9","2.4","42606","6826","65.1","2.4","47116","4524","78.9","2.9","52133","3692","16.5","2.7","24402","6393","4.6","1.4","39931","8687","3103","304","17894","3079","50.9","5.0","(X)","(X)","49.5","4.9","(X)","(X)","1.4","1.1","(X)","(X)","49.1","5.0","(X)","(X)","45.4","4.9","(X)","(X)","3.6","2.0","(X)","(X)","31.2","(X)","(X)","(X)","31.2","(X)","(X)","(X)","28.8","(X)","(X)","(X)",
"0500000US01021","Chilton County, Alabama","16237","377","41627","2025","86.4","1.3","43395","2208","9.2","0.9","35189","10636","0.7","0.6","83564","559","0.3","0.3","22981","22213","0.0","0.2","-","**","2.7","1.0","26171","5655","0.7","0.4","28162","4342","5.1","0.7","28939","8326","84.1","1.0","43323","2285","3.3","0.9","29760","12672","31.2","1.8","42422","4145","39.6","1.7","51706","5541","25.9","1.3","32130","3336","11589","432","51789","3567","40.6","3.0","45614","6396","59.4","3.0","55209","4116","76.9","2.8","60078","3262","16.6","2.1","21940","2755","6.5","1.9","33409","5616","4648","401","23549","1757","46.9","4.6","17459","2240","43.8","4.9","17303","2000","3.1","1.8","26875","24711","53.1","4.6","27124","3691","45.3","5.1","25813","2095","7.8","3.2","47375","15411","33.9","(X)","(X)","(X)","33.9","(X)","(X)","(X)","32.6","(X)","(X)","(X)",
"0500000US01023","Choctaw County, Alabama","5575","208","33536","2231","55.7","1.8","45321","4468","43.5","1.8","21661","2851","0.0","0.1","-","**","0.0","0.5","-","**","0.0","0.5","-","**","0.0","0.5","-","**","0.8","0.5","28594","4954","0.5","0.6","-","**","55.7","1.8","45321","4468","2.2","1.2","(X)","(X)","24.7","2.0","(X)","(X)","39.0","2.2","(X)","(X)","34.1","1.6","(X)","(X)","3554","227","47112","5193","34.0","3.8","57992","16296","66.0","3.8","45726","4665","70.9","4.4","(X)","(X)","23.2","4.1","(X)","(X)","5.9","2.0","(X)","(X)","2021","223","15223","2318","55.5","4.9","(X)","(X)","52.4","4.8","(X)","(X)","3.1","2.1","(X)","(X)","44.5","4.9","(X)","(X)","41.3","5.2","(X)","(X)","3.3","2.0","(X)","(X)","27.2","(X)","(X)","(X)","26.4","(X)","(X)","(X)","28.6","(X)","(X)","(X)",
"0500000US01025","Clarke County, Alabama","9622","326","32011","3088","57.3","1.7","41390","3323","41.8","1.6","19650","3528","0.1","0.1","-","**","0.3","0.3","(X)","(X)","0.2","0.3","-","**","0.2","0.4","-","**","0.2","0.2","-","**","0.4","0.4","2,500-","***","57.1","1.7","41480","3401","2.5","1.0","(X)","(X)","26.4","2.3","(X)","(X)","41.0","2.2","(X)","(X)","30.1","1.7","(X)","(X)","6200","287","47168","3467","33.0","3.7","50763","8616","67.0","3.7","46120","4064","72.4","3.2","(X)","(X)","22.2","3.2","(X)","(X)","5.4","1.8","(X)","(X)","3422","331","14938","2474","59.0","5.4","12528","3435","55.6","5.2","10949","3363","3.4","2.1","28226","14454","41.0","5.4","19731","6842","37.3","4.7","18007","4696","3.7","2.7","53799","7560","44.0","(X)","(X)","(X)","44.2","(X)","(X)","(X)","40.8","(X)","(X)","(X)",
"0500000US01027","Clay County, Alabama","5419","225","35327","4517","84.2","1.9","37166","4919","13.5","1.5","30343","3848","0.7","0.7","12679","6060","0.0","0.6","-","**","0.0","0.6","-","**","0.8","0.8","-","**","0.7","0.7","(X)","(X)","2.9","0.5","24914","9986","82.6","1.7","38191","5498","2.1","1.3","20052","19306","26.7","2.4","31643","5001","42.8","2.4","42255","3390","28.4","1.9","28474","3414","3694","244","43192","4536","38.3","4.0","31183","7748","61.7","4.0","49487","6715","74.5","4.3","50788","6184","19.4","3.7","20577","7955","6.0","2.3","24779","13011","1725","205","19418","2866","54.7","6.6","16777","3311","51.3","6.8","15918","3158","3.4","2.7","22292","7448","45.3","6.6","26442","11678","39.8","6.8","23350","6453","5.6","3.7","56198","1388","32.7","(X)","(X)","(X)","36.9","(X)","(X)","(X)","23.6","(X)","(X)","(X)",
"0500000US01029","Cleburne County, Alabama","5776","193","38056","3883","94.8","1.1","38886","3427","3.9","1.0","30335","14521","0.2","0.3","-","**","0.2","0.3","-","**","0.0","0.5","-","**","0.0","0.5","-","**","0.9","0.7","(X)","(X)","1.6","1.0","17431","6785","93.4","1.4","39439","3354","5.0","1.5","27847","7409","27.5","2.2","46696","7739","38.6","2.3","48065","7070","28.9","1.7","26793","2827","4074","210","48761","3810","39.5","3.7","48125","4062","60.5","3.7","50065","5775","79.2","3.6","(X)","(X)","15.6","3.2","(X)","(X)","5.2","2.1","(X)","(X)","1702","181","16704","2435","50.1","5.7","(X)","(X)","46.3","5.9","(X)","(X)","3.8","2.3","(X)","(X)","49.9","5.7","(X)","(X)","43.6","6.1","(X)","(X)","6.3","3.4","(X)","(X)","33.5","(X)","(X)","(X)","34.8","(X)","(X)","(X)","27.4","(X)","(X)","(X)",
"0500000US01031","Coffee County, Alabama","19160","416","46729","2066","79.8","1.4","51998","2705","16.3","1.4","26605","2686","0.9","0.3","46607","7910","1.2","0.5","39063","13036","0.0","0.2","-","**","0.4","0.2","(X)","(X)","1.4","0.3","60781","27506","4.6","0.7","32372","12484","75.7","1.5","53134","2704","3.8","0.8","25948","7905","32.2","1.3","46456","4866","38.6","1.0","63528","3926","25.4","1.1","35437","2190","13012","433","62075","3084","41.7","2.0","53165","8270","58.3","2.0","66482","3519","73.5","2.1","74685","3030","20.0","1.4","26931","2624","6.5","1.4","40893","16220","6148","341","25627","1648","47.7","3.4","(X)","(X)","43.9","3.2","(X)","(X)","3.8","1.2","(X)","(X)","52.3","3.4","(X)","(X)","45.0","3.5","(X)","(X)","7.3","2.7","(X)","(X)","37.2","(X)","(X)","(X)","36.2","(X)","(X)","(X)","38.3","(X)","(X)","(X)",
"0500000US01033","Colbert County, Alabama","22204","438","40576","2536","80.9","1.0","44296","2429","16.6","0.9","28778","3836","0.4","0.3","(X)","(X)","0.3","0.2","(X)","(X)","0.1","0.1","-","**","0.6","0.4","29747","3923","1.0","0.4","28512","9272","1.3","0.4","30994","11477","80.4","1.0","44433","2590","3.7","0.8","26763","3263","28.5","1.1","45350","6502","39.5","1.3","49061","3696","28.3","1.1","32366","2168","15087","475","51154","2248","36.7","2.0","43142","6117","63.3","2.0","54056","2067","70.9","2.6","61979","3112","20.8","1.8","28296","2728","8.3","1.7","36087","6817","7117","422","23425","1939","55.4","3.4","(X)","(X)","50.8","3.3","(X)","(X)","4.6","1.8","(X)","(X)","44.6","3.4","(X)","(X)","38.3","3.1","(X)","(X)","6.3","2.1","(X)","(X)","39.6","(X)","(X)","(X)","39.4","(X)","(X)","(X)","38.6","(X)","(X)","(X)",
"0500000US01035","Conecuh County, Alabama","5168","218","24900","3001","54.8","2.0","32746","5416","42.5","2.8","17366","2815","0.2","0.2","-","**","0.1","0.1","-","**","0.0","0.6","-","**","0.0","0.6","-","**","2.5","1.5","32554","11418","1.1","0.9","13365","9771","53.7","2.0","33705","5470","3.3","1.8","(X)","(X)","22.4","2.6","(X)","(X)","43.0","2.4","(X)","(X)","31.3","2.2","(X)","(X)","3434","267","32690","4389","32.6","4.1","32279","8551","67.4","4.1","32868","5157","69.2","4.4","46775","6135","24.6","4.1","14495","4030","6.2","1.9","24327","5806","1734","237","15166","1768","48.3","5.7","(X)","(X)","43.0","7.2","(X)","(X)","5.2","4.6","(X)","(X)","51.7","5.7","(X)","(X)","50.7","5.7","(X)","(X)","1.0","1.3","(X)","(X)","27.6","(X)","(X)","(X)","25.5","(X)","(X)","(X)","31.7","(X)","(X)","(X)",
"0500000US01037","Coosa County, Alabama","4450","233","31212","2971","67.4","2.5","42727","3849","31.5","2.4","23473","2955","0.0","0.7","-","**","0.0","0.7","-","**","0.0","0.7","-","**","0.0","0.7","-","**","1.1","1.0","-","**","1.2","0.6","(X)","(X)","66.1","2.5","42596","4016","1.7","1.1","23578","5630","21.8","2.7","35714","8939","45.6","2.3","32500","8178","30.9","2.3","25636","4610","2798","225","42539","3293","30.8","4.7","41042","11025","69.2","4.7","43057","3565","68.8","5.2","(X)","(X)","22.7","4.5","(X)","(X)","8.5","3.1","(X)","(X)","1652","209","19139","2787","51.9","5.6","(X)","(X)","46.6","5.9","(X)","(X)","5.3","2.8","(X)","(X)","48.1","5.6","(X)","(X)","42.0","5.8","(X)","(X)","6.1","3.7","(X)","(X)","37.8","(X)","(X)","(X)","38.7","(X)","(X)","(X)","36.4","(X)","(X)","(X)",
"0500000US01039","Covington County, Alabama","14949","348","36444","1673","86.3","1.0","39636","2607","11.6","0.8","21875","4112","0.6","0.3","26389","25635","0.3","0.2","33177","10419","0.0","0.1","-","**","0.3","0.3","53125","10330","0.8","0.3","(X)","(X)","1.4","0.4","51131","28872","85.2","0.9","39753","2569","3.2","0.7","30378","9696","26.5","1.2","41207","4692","39.0","1.2","43969","3620","31.3","1.2","28878","2360","10401","355","45758","2262","36.7","2.1","42500","5045","63.3","2.1","48077","2345","73.0","2.2","55005","2663","21.9","2.0","22872","3677","5.1","1.2","28487","4479","4548","276","20722","1512","55.9","3.1","(X)","(X)","52.3","3.4","(X)","(X)","3.6","1.7","(X)","(X)","44.1","3.1","(X)","(X)","37.5","3.1","(X)","(X)","6.6","1.8","(X)","(X)","42.2","(X)","(X)","(X)","41.1","(X)","(X)","(X)","42.3","(X)","(X)","(X)",
"0500000US01041","Crenshaw County, Alabama","5383","180","36022","3041","71.1","1.6","42771","4520","26.1","1.5","21614","3311","0.8","0.4","55227","12318","1.3","0.4","(X)","(X)","0.0","0.6","-","**","0.3","0.3","-","**","0.4","0.4","-","**","0.8","0.3","72868","33128","70.7","1.5","42398","4429","1.7","0.8","41000","11880","28.6","1.8","47273","8307","40.1","1.9","43500","6790","29.6","1.7","23429","2188","3562","197","50235","3266","39.9","2.7","53200","7259","60.1","2.7","48654","5205","70.8","3.3","57531","5473","25.0","3.3","26422","4867","4.2","1.4","41397","10733","1821","163","16595","1775","54.5","4.1","(X)","(X)","51.3","4.4","(X)","(X)","3.2","2.1","(X)","(X)","45.5","4.1","(X)","(X)","41.1","4.0","(X)","(X)","4.3","2.0","(X)","(X)","39.0","(X)","(X)","(X)","40.4","(X)","(X)","(X)","35.7","(X)","(X)","(X)",
"0500000US01043","Cullman County, Alabama","31287","535","38971","1526","96.8","0.5","39378","1531","1.0","0.3","33333","7638","0.4","0.2","(X)","(X)","0.4","0.1","(X)","(X)","0.0","0.1","-","**","0.3","0.2","(X)","(X)","1.1","0.4","14081","10480","2.7","0.5","21888","7982","94.5","0.6","39825","1396","3.7","0.8","30020","15380","29.4","0.9","41658","1861","38.3","1.0","47381","3535","28.7","0.9","27975","2243","21864","664","48200","2757","38.0","1.6","46648","6785","62.0","1.6","48646","2547","78.5","1.8","55226","3263","16.3","1.7","27281","3652","5.2","0.9","40130","2771","9423","531","19097","1258","54.6","3.2","16712","1222","51.4","3.2","16129","1179","3.2","1.3","40365","3069","45.4","3.2","24232","3470","38.6","3.3","22036","3896","6.8","2.1","29594","16370","28.3","(X)","(X)","(X)","29.6","(X)","(X)","(X)","24.7","(X)","(X)","(X)",
"0500000US01045","Dale County, Alabama","19018","389","45028","2413","76.5","1.2","49655","2650","18.8","1.0","26807","2498","0.7","0.3","43088","22839","1.1","0.3","73636","15525","0.0","0.2","-","**","0.6","0.3","31481","19837","2.2","0.6","30795","7082","4.7","0.9","25115","6304","72.7","1.2","51579","2819","5.0","0.9","21054","2721","33.8","1.2","51629","3251","36.8","1.1","49139","2867","24.3","0.9","36875","2653","12611","427","56441","2554","39.9","2.1","53462","4301","60.1","2.1","57613","3121","73.2","2.2","66428","1858","20.8","2.0","26230","2985","6.0","1.3","42132","10822","6407","423","22188","1849","52.5","2.6","(X)","(X)","47.4","2.7","(X)","(X)","5.0","1.6","(X)","(X)","47.5","2.6","(X)","(X)","38.2","2.9","(X)","(X)","9.3","2.1","(X)","(X)","30.8","(X)","(X)","(X)","30.8","(X)","(X)","(X)","30.6","(X)","(X)","(X)",
"0500000US01047","Dallas County, Alabama","16413","413","27306","2075","30.8","1.1","51431","5347","67.5","1.2","20462","1708","0.1","0.1","-","**","0.2","0.2","49583","29115","0.1","0.2","-","**","0.1","0.2","-","**","1.1","0.6","23125","8400","0.2","0.2","-","**","30.7","1.1","51593","5346","2.7","0.9","(X)","(X)","28.5","1.5","(X)","(X)","41.6","1.4","(X)","(X)","27.1","1.2","(X)","(X)","10242","419","36739","3244","40.5","2.9","24337","4100","59.5","2.9","44023","3370","49.7","2.9","58716","3277","40.8","2.9","19917","2681","9.5","1.8","33167","10174","6171","460","17114","1588","54.2","3.7","(X)","(X)","50.9","3.9","(X)","(X)","3.3","1.1","(X)","(X)","45.8","3.7","(X)","(X)","39.4","3.7","(X)","(X)","6.4","2.3","(X)","(X)","39.0","(X)","(X)","(X)","38.8","(X)","(X)","(X)","37.9","(X)","(X)","(X)",
"0500000US01049","DeKalb County, Alabama","25013","559","38192","1360","90.8","1.0","38909","1403","1.4","0.3","27629","6849","1.0","0.3","(X)","(X)","0.6","0.2","65114","40883","0.3","0.3","-","**","3.9","0.9","22510","2767","2.0","0.6","32628","10777","8.6","0.8","27912","6282","86.6","0.8","39471","1469","2.7","0.7","26909","6894","30.5","1.4","45441","3685","41.1","1.5","39949","2696","25.7","1.0","27551","1790","17607","625","45803","2393","41.3","2.3","43358","2815","58.7","2.3","47146","2371","78.7","2.0","50313","1738","13.7","1.4","23966","4113","7.5","1.3","35042","9087","7406","504","18559","2713","52.4","3.1","(X)","(X)","47.5","2.7","(X)","(X)","4.9","1.8","(X)","(X)","47.6","3.1","(X)","(X)","44.4","3.3","(X)","(X)","3.1","1.2","(X)","(X)","28.8","(X)","(X)","(X)","27.5","(X)","(X)","(X)","31.4","(X)","(X)","(X)",
"0500000US01051","Elmore County, Alabama","28651","568","53555","1980","79.6","1.0","58246","2630","17.9","0.9","34370","5040","0.2","0.2","48563","33175","0.4","0.2","49342","38944","0.0","0.1","-","**","0.4","0.3","65132","28235","1.5","0.3","46214","3626","2.2","0.4","29038","18540","78.1","1.0","58946","2516","3.1","0.7","29345","6229","33.2","1.3","55147","4608","40.1","1.1","64046","2477","23.5","0.7","39121","2811","20655","658","65560","3200","41.9","1.9","62056","4017","58.1","1.9","67540","3016","75.4","2.1","76424","2271","19.3","1.8","27143","3973","5.3","1.1","51739","10325","7996","570","30772","1993","56.7","3.3","(X)","(X)","51.7","3.7","(X)","(X)","5.0","1.7","(X)","(X)","43.3","3.3","(X)","(X)","38.6","3.0","(X)","(X)","4.7","1.7","(X)","(X)","27.1","(X)","(X)","(X)","27.8","(X)","(X)","(X)","23.4","(X)","(X)","(X)",
"0500000US01053","Escambia County, Alabama","13659","330","32330","2209","63.9","1.7","39557","2588","30.7","1.7","21925","1785","4.0","0.6","32321","10043","0.1","0.1","-","**","0.0","0.2","-","**","0.2","0.3","-","**","1.2","0.5","(X)","(X)","0.8","0.6","(X)","(X)","63.5","1.8","39567","2515","3.1","0.7","30885","17802","25.8","1.7","40902","4430","40.9","1.7","37068","4514","30.2","1.5","25242","2283","9177","422","40605","2377","39.3","2.3","33661","3751","60.7","2.3","42759","2589","65.7","3.2","52788","5139","24.5","2.8","20388","2065","9.8","2.8","33943","7339","4482","412","17189","1580","55.5","3.6","15215","1630","54.1","3.9","14995","1529","1.5","1.0","26944","23982","44.5","3.6","20750","5548","41.1","3.6","21222","6403","3.4","2.1","19627","5721","25.1","(X)","(X)","(X)","23.4","(X)","(X)","(X)","26.4","(X)","(X)","(X)",
"0500000US01055","Etowah County, Alabama","39899","627","39220","1976","82.4","0.6","41841","1892","15.3","0.6","24950","2513","0.6","0.2","35387","16625","0.5","0.1","120714","91383","0.1","0.1","-","**","0.3","0.2","(X)","(X)","0.9","0.3","34306","24841","1.7","0.3","35795","16435","81.1","0.7","41976","1900","2.7","0.5","21281","4265","29.1","0.9","47089","4599","40.5","0.8","48221","2426","27.7","0.7","28855","1495","27595","618","51104","1745","37.4","1.4","48717","4100","62.6","1.4","52202","2182","72.7","1.8","60551","2138","19.6","1.5","22013","1833","7.7","1.2","39597","8969","12304","626","21157","1142","56.3","2.6","(X)","(X)","51.2","2.5","(X)","(X)","5.1","1.2","(X)","(X)","43.7","2.6","(X)","(X)","37.7","2.5","(X)","(X)","6.0","1.4","(X)","(X)","34.0","(X)","(X)","(X)","35.1","(X)","(X)","(X)","30.1","(X)","(X)","(X)",
"0500000US01057","Fayette County, Alabama","7037","249","34680","2112","85.0","1.5","36892","1977","13.3","1.8","17270","14032","0.0","0.4","-","**","0.4","0.5","-","**","0.0","0.4","-","**","0.0","0.4","-","**","1.3","0.8","(X)","(X)","0.5","0.5","30625","23078","84.9","1.5","36858","1977","3.1","1.0","12460","3468","26.8","1.7","41676","5960","41.3","1.9","40659","9031","28.8","1.4","26939","2559","4947","274","43502","4014","36.8","3.3","38791","4823","63.2","3.3","46336","3457","73.3","4.0","52209","5713","18.9","3.1","23862","1225","7.9","2.5","34693","8214","2090","245","14573","1148","53.5","5.1","14242","1031","50.4","5.3","14009","911","3.1","2.3","25739","2538","46.5","5.1","15451","3649","44.4","5.2","14708","3401","2.1","1.4","42115","35248","34.5","(X)","(X)","(X)","37.9","(X)","(X)","(X)","26.3","(X)","(X)","(X)",
"0500000US01059","Franklin County, Alabama","11980","293","35372","2437","90.7","2.0","36562","2471","4.7","1.0","27340","13949","1.2","0.7","27529","23047","0.0","0.2","-","**","0.0","0.2","-","**","3.0","1.8","32567","15392","0.5","0.4","27679","19059","8.6","1.6","34308","14557","85.9","1.6","36410","2326","4.7","1.6","22937","5375","29.8","2.4","42038","8713","37.1","2.2","38827","4743","28.4","1.4","29907","2797","8354","389","44847","2906","39.5","3.8","37674","8623","60.5","3.8","46935","2682","70.3","3.4","52839","3519","20.4","2.9","21918","5915","9.3","2.6","31000","15848","3626","325","20985","2702","55.8","5.5","(X)","(X)","52.9","5.5","(X)","(X)","3.0","1.6","(X)","(X)","44.2","5.5","(X)","(X)","35.1","5.3","(X)","(X)","9.1","3.9","(X)","(X)","34.7","(X)","(X)","(X)","35.6","(X)","(X)","(X)","31.5","(X)","(X)","(X)",
"0500000US01061","Geneva County, Alabama","10754","293","36024","2022","88.6","1.2","37725","2978","8.7","1.2","24296","2332","0.4","0.3","34063","17993","0.4","0.4","-","**","0.0","0.3","-","**","0.4","0.5","18713","653","1.6","0.6","64044","42842","2.7","0.5","35023","17182","86.5","1.2","38199","3375","3.2","1.0","21346","8703","28.7","1.8","45074","8163","38.6","1.4","42630","3501","29.4","1.3","28780","2253","7522","365","45438","3545","35.6","2.6","45688","8874","64.4","2.6","45401","3221","71.7","2.9","(X)","(X)","21.6","3.0","(X)","(X)","6.7","1.6","(X)","(X)","3232","318","18626","2542","53.2","4.0","(X)","(X)","46.6","4.1","(X)","(X)","6.6","2.6","(X)","(X)","46.8","4.0","(X)","(X)","38.6","4.2","(X)","(X)","8.2","2.6","(X)","(X)","33.5","(X)","(X)","(X)","33.0","(X)","(X)","(X)","34.2","(X)","(X)","(X)",
"0500000US01063","Greene County, Alabama","3201","188","20541","2413","19.7","2.5","45136","14922","79.8","2.5","17731","2651","0.0","0.9","-","**","0.4","0.7","-","**","0.0","0.9","-","**","0.0","0.9","-","**","0.0","0.9","-","**","0.1","0.2","-","**","19.7","2.5","45136","14922","2.3","1.7","10574","9055","21.1","3.5","23750","7832","43.9","4.5","19778","2947","32.7","3.0","21406","5756","1897","205","27021","4573","33.5","5.2","18101","5167","66.5","5.2","34239","10606","52.8","7.1","44432","12050","38.1","6.5","18183","3590","9.1","4.3","46352","9638","1304","183","13777","1853","58.1","6.4","(X)","(X)","56.4","6.6","(X)","(X)","1.7","1.8","(X)","(X)","41.9","6.4","(X)","(X)","38.8","6.5","(X)","(X)","3.1","2.2","(X)","(X)","47.8","(X)","(X)","(X)","48.7","(X)","(X)","(X)","46.4","(X)","(X)","(X)",
"0500000US01065","Hale County, Alabama","5927","220","32714","2373","43.1","1.6","47035","4841","55.5","1.5","25127","2335","0.1","0.1","-","**","0.1","0.2","-","**","0.2","0.2","-","**","0.8","0.6","-","**","0.2","0.3","-","**","0.9","0.5","34055","914","43.0","1.6","47067","4862","1.4","0.8","(X)","(X)","26.3","2.0","(X)","(X)","44.2","1.5","(X)","(X)","28.1","1.7","(X)","(X)","3898","212","42458","3577","38.8","3.8","37281","3974","61.2","3.8","46558","4092","61.7","3.2","56361","3811","31.2","3.1","16994","4445","7.2","2.1","24129","6712","2029","239","19955","3694","60.0","5.5","(X)","(X)","56.0","5.5","(X)","(X)","4.0","3.0","(X)","(X)","40.0","5.5","(X)","(X)","36.7","5.1","(X)","(X)","3.3","1.9","(X)","(X)","43.9","(X)","(X)","(X)","46.5","(X)","(X)","(X)","38.4","(X)","(X)","(X)",
"0500000US01067","Henry County, Alabama","6894","215","41997","3220","72.2","1.6","50725","3859","26.8","1.5","22207","5905","0.0","0.4","-","**","0.0","0.4","-","**","0.0","0.4","-","**","0.3","0.4","-","**","0.6","0.4","32019","7533","1.0","0.5","41477","20463","71.6","1.7","50865","3939","3.1","1.3","30625","17503","25.3","1.9","56719","10793","40.9","1.9","41987","4824","30.8","1.7","31052","3263","4546","245","55335","5785","35.9","3.5","57167","11178","64.1","3.5","53947","6192","78.1","3.3","(X)","(X)","17.5","3.0","(X)","(X)","4.5","1.8","(X)","(X)","2348","259","17932","3316","49.1","4.9","15043","2290","47.1","4.8","15205","2260","2.0","1.5","10909","6701","50.9","4.9","25333","6830","43.8","5.2","22926","7686","7.1","3.6","44107","28099","32.8","(X)","(X)","(X)","33.0","(X)","(X)","(X)","31.3","(X)","(X)","(X)",
"0500000US01069","Houston County, Alabama","39197","336","41571","863","72.7","0.5","48967","1470","24.4","0.5","24982","1126","0.4","0.1","35662","3238","0.6","0.1","45000","25885","0.0","0.1","-","**","0.5","0.2","40417","7473","1.3","0.2","35096","5552","2.3","0.2","34063","2441","71.2","0.5","49491","1424","3.5","0.3","21958","2362","32.2","0.7","45272","1549","38.5","0.6","49554","1680","25.8","0.5","33580","1222","26082","375","52870","1067","40.7","0.8","47416","1708","59.3","0.8","55414","1288","70.1","0.9","68489","1537","24.4","0.8","23343","1636","5.5","0.5","34974","3094","13115","374","24760","1064","55.8","1.4","20515","1054","50.0","1.4","18836","764","5.7","0.9","39984","4551","44.2","1.4","30575","992","37.4","1.4","29112","1751","6.9","1.1","42009","5354","33.2","(X)","(X)","(X)","33.5","(X)","(X)","(X)","31.4","(X)","(X)","(X)",
"0500000US01071","Jackson County, Alabama","20431","498","37745","1399","92.3","0.9","38158","1390","3.3","0.5","20238","10028","1.2","0.4","48947","23836","0.4","0.2","(X)","(X)","0.3","0.3","81131","17559","0.6","0.4","(X)","(X)","2.0","0.5","33558","8855","1.6","0.3","21840","17879","91.3","0.9","38252","1337","2.7","0.7","26005","6470","27.2","1.2","41167","3978","39.5","1.2","47174","4301","30.6","1.1","27469","2574","14249","473","45473","2993","37.1","2.0","42183","7683","62.9","2.0","46635","3845","79.4","2.2","52127","2502","14.2","1.8","20676","3553","6.5","1.5","24771","15602","6182","438","19907","2024","54.5","3.7","(X)","(X)","49.5","3.8","(X)","(X)","5.0","1.8","(X)","(X)","45.5","3.7","(X)","(X)","41.8","3.7","(X)","(X)","3.6","1.4","(X)","(X)","29.9","(X)","(X)","(X)","29.1","(X)","(X)","(X)","30.9","(X)","(X)","(X)",
"0500000US01073","Jefferson County, Alabama","260929","1677","45610","910","54.9","0.4","60497","935","41.5","0.4","31867","737","0.3","0.1","35396","3827","1.4","0.1","55052","10640","0.0","0.1","(X)","(X)","1.1","0.1","32009","6438","0.8","0.1","39318","6267","2.6","0.1","34768","3986","53.6","0.4","60998","942","4.0","0.3","19523","2204","33.9","0.4","50315","1181","39.1","0.4","55142","1389","23.0","0.3","35177","1018","166460","1849","60367","816","41.9","0.6","55137","2556","58.1","0.6","62563","852","65.5","0.8","80943","1268","28.3","0.7","27253","831","6.1","0.4","41505","2818","94469","1683","28317","957","55.8","1.0","25647","777","49.9","0.9","24108","1119","5.9","0.5","41487","3852","44.2","1.0","32183","1008","37.0","1.0","29974","1348","7.1","0.6","52385","4824","33.8","(X)","(X)","(X)","35.0","(X)","(X)","(X)","30.7","(X)","(X)","(X)",
